start_id,end_id
oewn-capital_of_Austria-n,oewn-Austrian_capital-n
oewn-capital_of_Azerbaijan-n,oewn-Baku-n
oewn-capital_of_Bahrain-n,oewn-Manama-n
oewn-capital_of_Bangladesh-n,oewn-Dhaka-n
oewn-capital_of_Barbados-n,oewn-Bridgetown-n
oewn-capital_of_Belarus-n,oewn-Minsk-n
oewn-capital_of_Belgium-n,oewn-Bruxelles-n
oewn-capital_of_Benin-n,oewn-Porto-Novo-n
oewn-capital_of_Bolivia-n,oewn-La_Paz-n
oewn-capital_of_Botswana-n,oewn-Gaborone-n
oewn-capital_of_Brazil-n,oewn-Brasilia-n
oewn-capital_of_Burundi-n,oewn-Bujumbura-n
oewn-capital_of_Burundi-n,oewn-Usumbura-n
oewn-capital_of_California-n,oewn-Sacramento-n
oewn-capital_of_Cameroon-n,oewn-Yaounde-n
oewn-capital_of_Cape_Verde-n,oewn-Praia-n
oewn-capital_of_Central_Africa-n,oewn-Bangui-n
oewn-capital_of_Chad-n,oewn-N-ap-Djamena-n
oewn-capital_of_Chad-n,oewn-Ndjamena-n
oewn-capital_of_Chad-n,oewn-Fort-Lamy-n
oewn-capital_of_Chile-n,oewn-Gran_Santiago-n
oewn-capital_of_Chile-n,oewn-Santiago-n
oewn-capital_of_Chile-n,oewn-Santiago_de_Chile-n
oewn-capital_of_Colombia-n,oewn-Bogota-n
oewn-capital_of_Colorado-n,oewn-Denver-n
oewn-capital_of_Connecticut-n,oewn-Hartford-n
oewn-capital_of_Costa_Rica-n,oewn-San_Jose-n
oewn-capital_of_Cuba-n,oewn-Havana-n
oewn-capital_of_Cyprus-n,oewn-Nicosia-n
oewn-capital_of_Delaware-n,oewn-Dover-n
oewn-capital_of_Ecuador-n,oewn-Quito-n
oewn-capital_of_Egypt-n,oewn-Al_Qahira-n
oewn-capital_of_Egypt-n,oewn-El_Qahira-n
oewn-capital_of_Egypt-n,oewn-Egyptian_capital-n
oewn-capital_of_Estonia-n,oewn-Tallinn-n
oewn-capital_of_Ethiopia-n,oewn-Addis_Ababa-n
oewn-capital_of_Ethiopia-n,oewn-New_Flower-n
oewn-capital_of_Finland-n,oewn-Helsinki-n
oewn-capital_of_Finland-n,oewn-Helsingfors-n
oewn-capital_of_Finland-n,oewn-Finnish_capital-n
oewn-capital_of_Florida-n,oewn-Tallahassee-n
oewn-capital_of_France-n,oewn-French_capital-n
oewn-capital_of_Gabon-n,oewn-Libreville-n
oewn-capital_of_Gambia-n,oewn-Banjul-n
oewn-capital_of_Georgia-n,oewn-Atlanta-n
oewn-capital_of_Georgia-n,oewn-Tbilisi-n
oewn-capital_of_Ghana-n,oewn-Accra-n
oewn-capital_of_Greece-n,oewn-Athens-n
oewn-capital_of_Greece-n,oewn-Athinai-n
oewn-capital_of_Grenada-n,oewn-St._George-ap-s-n
oewn-capital_of_Guatemala-n,oewn-Guatemala_City-n
oewn-capital_of_Guinea-n,oewn-Conakry-n
oewn-capital_of_Guinea-n,oewn-Konakri-n
oewn-capital_of_Guinea-Bissau-n,oewn-Bissau-n
oewn-capital_of_Hawaii-n,oewn-Honolulu-n
oewn-capital_of_Hawaii-n,oewn-Hawaiian_capital-n
oewn-capital_of_Hungary-n,oewn-Budapest-n
oewn-capital_of_Hungary-n,oewn-Hungarian_capital-n
oewn-capital_of_Iceland-n,oewn-Reykjavik-n
oewn-capital_of_Idaho-n,oewn-Boise-n
oewn-capital_of_Illinois-n,oewn-Springfield-n
oewn-capital_of_Indiana-n,oewn-Indianapolis-n
oewn-capital_of_Indonesia-n,oewn-Jakarta-n
oewn-capital_of_Iowa-n,oewn-Des_Moines-n
oewn-capital_of_Iran-n,oewn-Teheran-n
oewn-capital_of_Iran-n,oewn-Iranian_capital-n
oewn-capital_of_Iraq-n,oewn-Baghdad-n
oewn-capital_of_Ireland-n,oewn-Dublin-n
oewn-capital_of_Ireland-n,oewn-Irish_capital-n
oewn-capital_of_Israel-n,oewn-Jerusalem-n
oewn-capital_of_Italy-n,oewn-Eternal_City-n
oewn-capital_of_Italy-n,oewn-Italian_capital-n
oewn-capital_of_Jamaica-n,oewn-Kingston-n
oewn-capital_of_Japan-n,oewn-Tokyo-n
oewn-capital_of_Japan-n,oewn-Edo-n
oewn-capital_of_Jordan-n,oewn-Amman-n
oewn-capital_of_Kansas-n,oewn-Topeka-n
oewn-capital_of_Kazakhstan-n,oewn-Astana-n
oewn-capital_of_Kazakhstan-n,oewn-Akmola-n
oewn-capital_of_Kentucky-n,oewn-Frankfort-n
oewn-capital_of_Kenya-n,oewn-Nairobi-n
oewn-capital_of_Kuwait-n,oewn-Kuwait-n
oewn-capital_of_Kuwait-n,oewn-Kuwait_City-n
oewn-capital_of_Kuwait-n,oewn-Koweit-n
oewn-capital_of_Kyrgyzstan-n,oewn-Bishkek-n
oewn-capital_of_Kyrgyzstan-n,oewn-Frunze-n
oewn-capital_of_Laos-n,oewn-Vientiane-n
oewn-capital_of_Latvia-n,oewn-Riga-n
oewn-capital_of_Lebanon-n,oewn-Bayrut-n
oewn-capital_of_Lesotho-n,oewn-Maseru-n
oewn-capital_of_Liberia-n,oewn-Monrovia-n
oewn-capital_of_Liechtenstein-n,oewn-Vaduz-n
oewn-capital_of_Lithuania-n,oewn-Vilnius-n
oewn-capital_of_Lithuania-n,oewn-Vilna-n
oewn-capital_of_Lithuania-n,oewn-Vilno-n
oewn-capital_of_Louisiana-n,oewn-Baton_Rouge-n
oewn-capital_of_Luxembourg-n,oewn-Luxembourg-Ville-n
oewn-capital_of_Madagascar-n,oewn-Antananarivo-n
oewn-capital_of_Maine-n,oewn-Augusta-n
oewn-capital_of_Malawi-n,oewn-Lilongwe-n
oewn-capital_of_Malaysia-n,oewn-Putrajaya-n
oewn-capital_of_Malta-n,oewn-Valletta-n
oewn-capital_of_Malta-n,oewn-Valetta-n
oewn-capital_of_Maryland-n,oewn-Annapolis-n
oewn-capital_of_Massachusetts-n,oewn-Boston-n
oewn-capital_of_Massachusetts-n,oewn-Hub_of_the_Universe-n
oewn-capital_of_Mexico-n,oewn-Mexico_City-n
oewn-capital_of_Michigan-n,oewn-Lansing-n
oewn-capital_of_Minnesota-n,oewn-Saint_Paul-n
oewn-capital_of_Minnesota-n,oewn-St._Paul-n
oewn-capital_of_Missouri-n,oewn-Jefferson_City-n
oewn-capital_of_Moldova-n,oewn-Kishinev-n
oewn-capital_of_Mongolia-n,oewn-Ulan_Bator-n
oewn-capital_of_Mongolia-n,oewn-Ulaanbaatar-n
oewn-capital_of_Mongolia-n,oewn-Urga-n
oewn-capital_of_Mongolia-n,oewn-Kulun-n
oewn-capital_of_Montana-n,oewn-Helena-n
oewn-capital_of_Morocco-n,oewn-Rabat-n
oewn-capital_of_Mozambique-n,oewn-Maputo-n
oewn-capital_of_Nepal-n,oewn-Kathmandu-n
oewn-capital_of_Nepal-n,oewn-Katmandu-n
oewn-capital_of_Nevada-n,oewn-Carson_City-n
oewn-capital_of_New_Jersey-n,oewn-Trenton-n
oewn-capital_of_New_Mexico-n,oewn-Santa_Fe-n
oewn-capital_of_New_York-n,oewn-Albany-n
oewn-capital_of_Nicaragua-n,oewn-Managua-n
oewn-capital_of_Nicaragua-n,oewn-Nicaraguan_capital-n
oewn-capital_of_Niger-n,oewn-Niamey-n
oewn-capital_of_Nigeria-n,oewn-Abuja-n
oewn-capital_of_Nigeria-n,oewn-Nigerian_capital-n
oewn-capital_of_North_Korea-n,oewn-Pyongyang-n
oewn-capital_of_Northern_Ireland-n,oewn-Belfast-n
oewn-capital_of_Norway-n,oewn-Oslo-n
oewn-capital_of_Oklahoma-n,oewn-Oklahoma_City-n
oewn-capital_of_Oman-n,oewn-Muscat-n
oewn-capital_of_Oregon-n,oewn-Salem-n
oewn-capital_of_Pakistan-n,oewn-Islamabad-n
oewn-capital_of_Papua_New_Guinea-n,oewn-Port_Moresby-n
oewn-capital_of_Paraguay-n,oewn-Asuncion-n
oewn-capital_of_Pennsylvania-n,oewn-Harrisburg-n
oewn-capital_of_Peru-n,oewn-Lima-n
oewn-capital_of_Poland-n,oewn-Warszawa-n
oewn-capital_of_Portugal-n,oewn-Lisbon-n
oewn-capital_of_Qatar-n,oewn-Doha-n
oewn-capital_of_Qatar-n,oewn-El_Beda-n
oewn-capital_of_Red_China-n,oewn-Beijing-n
oewn-capital_of_Rhode_Island-n,oewn-Providence-n
oewn-capital_of_Romania-n,oewn-Bucharest-n
oewn-capital_of_Rwanda-n,oewn-Kigali-n
oewn-capital_of_San_Marino-n,oewn-City_of_San_Marino-n
oewn-capital_of_San_Marino-n,oewn-San_Marino-n
oewn-capital_of_Saudi_Arabia-n,oewn-Riyadh-n
oewn-capital_of_Senegal-n,oewn-Dakar-n
oewn-capital_of_Serbia_and_Montenegro-n,oewn-Belgrade-n
oewn-capital_of_Seychelles-n,oewn-Victoria-n
oewn-capital_of_Sierra_Leone-n,oewn-Freetown-n
oewn-capital_of_Singapore-n,oewn-Singapore-n
oewn-capital_of_Slovakia-n,oewn-Bratislava-n
oewn-capital_of_Somalia-n,oewn-Mogadishu-n
oewn-capital_of_South_Africa-n,oewn-Pretoria-n
oewn-capital_of_South_Dakota-n,oewn-Pierre-n
oewn-capital_of_South_Korea-n,oewn-Seoul-n
oewn-capital_of_Spain-n,oewn-Madrid-n
oewn-capital_of_Spain-n,oewn-Spanish_capital-n
oewn-capital_of_Sri_Lanka-n,oewn-Colombo-n
oewn-capital_of_Sudan-n,oewn-Khartoum-n
oewn-capital_of_Suriname-n,oewn-Paramaribo-n
oewn-capital_of_Swaziland-n,oewn-Mbabane-n
oewn-capital_of_Sweden-n,oewn-Stockholm-n
oewn-capital_of_Switzerland-n,oewn-Bern-n
oewn-capital_of_Syria-n,oewn-Dimash-n
oewn-capital_of_Taiwan-n,oewn-Taipei-n
oewn-capital_of_Tajikistan-n,oewn-Dushanbe-n
oewn-capital_of_Tajikistan-n,oewn-Stalinabad-n
oewn-capital_of_Tanzania-n,oewn-Dar_es_Salaam-n
oewn-capital_of_Tennessee-n,oewn-Nashville-n
oewn-capital_of_Texas-n,oewn-Austin-n
oewn-capital_of_Thailand-n,oewn-Bangkok-n
oewn-capital_of_Thailand-n,oewn-Krung_Thep-n
oewn-capital_of_The_Netherlands-n,oewn-Amsterdam-n
oewn-capital_of_Tibet-n,oewn-Forbidden_City-n
oewn-capital_of_Togo-n,oewn-Lome-n
oewn-capital_of_Trinidad_and_Tobago-n,oewn-Port_of_Spain-n
oewn-capital_of_Tunisia-n,oewn-Tunis-n
oewn-capital_of_Turkey-n,oewn-Ankara-n
oewn-capital_of_Turkey-n,oewn-Angora-n
oewn-capital_of_Turkmenistan-n,oewn-Ashgabat-n
oewn-capital_of_Turkmenistan-n,oewn-Ashkhabad-n
oewn-capital_of_Uganda-n,oewn-Kampala-n
oewn-capital_of_Uruguay-n,oewn-Montevideo-n
oewn-capital_of_Utah-n,oewn-Salt_Lake_City-n
oewn-capital_of_Uzbek-n,oewn-Tashkent-n
oewn-capital_of_Vanuatu-n,oewn-Port_Vila-n
oewn-capital_of_Vanuatu-n,oewn-Vila-n
oewn-capital_of_Venezuela-n,oewn-Caracas-n
oewn-capital_of_Vermont-n,oewn-Montpelier-n
oewn-capital_of_Vietnam-n,oewn-Hanoi-n
oewn-capital_of_Virginia-n,oewn-Richmond-n
oewn-capital_of_Western_Samoa-n,oewn-Apia-n
oewn-capital_of_Zambia-n,oewn-Lusaka-n
oewn-capital_of_Zimbabwe-n,oewn-Harare-n
oewn-capital_of_Zimbabwe-n,oewn-Salisbury-n
oewn-capital_of_the_Bahamas-n,oewn-Nassau-n
oewn-capital_of_the_Dominican_Republic-n,oewn-Santo_Domingo-n
oewn-capital_of_the_Philippines-n,oewn-Manila-n
oewn-capital_of_the_Russian_Federation-n,oewn-Moscow-n
oewn-capital_of_the_Ukraine-n,oewn-Kyyiv-n
oewn-capital_of_the_Ukraine-n,oewn-Kiev-n
oewn-capital_of_the_United_States-n,oewn-American_capital-n
oewn-car_park-n,oewn-parking_lot-n
oewn-casbah-n,oewn-kasbah-n
oewn-catchment_area-n,oewn-river_basin-n
oewn-catchment_area-n,oewn-catchment_basin-n
oewn-catchment_basin-n,oewn-river_basin-n
oewn-celestial_horizon-n,oewn-horizon-n
oewn-celestial_longitude-n,oewn-right_ascension-n
oewn-center-n,oewn-centre-n
oewn-center-n,oewn-heart-n
oewn-center-n,oewn-eye-n
oewn-center-n,oewn-center_field-n
oewn-center-n,oewn-centerfield-n
oewn-center-n,oewn-kernel-n
oewn-center-n,oewn-substance-n
oewn-center-n,oewn-core-n
oewn-center-n,oewn-essence-n
oewn-center-n,oewn-gist-n
oewn-center-n,oewn-heart_and_soul-n
oewn-center-n,oewn-inwardness-n
oewn-center-n,oewn-marrow-n
oewn-center-n,oewn-meat-n
oewn-center-n,oewn-nub-n
oewn-center-n,oewn-pith-n
oewn-center-n,oewn-sum-n
oewn-center-n,oewn-nitty-gritty-n
oewn-center-n,oewn-center_of_attention-n
oewn-center-n,oewn-centre_of_attention-n
oewn-center-n,oewn-nerve_center-n
oewn-center-n,oewn-nerve_centre-n
oewn-center-n,oewn-snapper-n
oewn-center-n,oewn-mall-n
oewn-center-n,oewn-shopping_mall-n
oewn-center-n,oewn-shopping_center-n
oewn-center-n,oewn-shopping_centre-n
oewn-center_of_immersion-n,oewn-center_of_buoyancy-n
oewn-center_of_immersion-n,oewn-centre_of_buoyancy-n
oewn-center_of_immersion-n,oewn-centre_of_immersion-n
oewn-center_stage-n,oewn-centre_stage-n
oewn-central_city-n,oewn-city_center-n
oewn-central_city-n,oewn-city_centre-n
oewn-centre-n,oewn-heart-n
oewn-centre-n,oewn-eye-n
oewn-centre-n,oewn-kernel-n
oewn-centre-n,oewn-substance-n
oewn-centre-n,oewn-core-n
oewn-centre-n,oewn-essence-n
oewn-centre-n,oewn-gist-n
oewn-centre-n,oewn-heart_and_soul-n
oewn-centre-n,oewn-inwardness-n
oewn-centre-n,oewn-marrow-n
oewn-centre-n,oewn-meat-n
oewn-centre-n,oewn-nub-n
oewn-centre-n,oewn-pith-n
oewn-centre-n,oewn-sum-n
oewn-centre-n,oewn-nitty-gritty-n
oewn-centre-n,oewn-center_of_attention-n
oewn-centre-n,oewn-centre_of_attention-n
oewn-centre-n,oewn-nerve_center-n
oewn-centre-n,oewn-nerve_centre-n
oewn-centre-n,oewn-snapper-n
oewn-centre-n,oewn-center_field-n
oewn-centre-n,oewn-centerfield-n
oewn-centre-n,oewn-mall-n
oewn-centre-n,oewn-shopping_mall-n
oewn-centre-n,oewn-shopping_center-n
oewn-centre-n,oewn-shopping_centre-n
oewn-centre_of_buoyancy-n,oewn-center_of_buoyancy-n
oewn-centre_of_buoyancy-n,oewn-centre_of_immersion-n
oewn-centre_of_flotation-n,oewn-center_of_flotation-n
oewn-centre_of_gravity-n,oewn-center_of_gravity-n
oewn-centre_of_immersion-n,oewn-center_of_buoyancy-n
oewn-centre_of_mass-n,oewn-center_of_mass-n
oewn-chokepoint-n,oewn-constriction-n
oewn-chokepoint-n,oewn-bottleneck-n
oewn-circuit-n,oewn-electrical_circuit-n
oewn-circuit-n,oewn-electric_circuit-n
oewn-circuit-n,oewn-tour-n
oewn-circuit-n,oewn-circumference-n
oewn-circuit-n,oewn-racing_circuit-n
oewn-circuit-n,oewn-lap-n
oewn-circuit-n,oewn-circle-n
oewn-circumference-n,oewn-perimeter-n
oewn-city-n,oewn-urban_center-n
oewn-city_centre-n,oewn-city_center-n
oewn-city_limits-n,oewn-city_limit-n
oewn-civic_center-n,oewn-community_center-n
oewn-clearing-n,oewn-clarification-n
oewn-colony-n,oewn-settlement-n
oewn-combat_area-n,oewn-combat_zone-n
oewn-common-n,oewn-commons-n
oewn-common_land-n,oewn-commons-n
oewn-commons-n,oewn-commonalty-n
oewn-commons-n,oewn-commonality-n
oewn-commonwealth-n,oewn-state-n
oewn-commonwealth-n,oewn-nation-n
oewn-commonwealth-n,oewn-country-n
oewn-commonwealth-n,oewn-res_publica-n
oewn-commonwealth-n,oewn-body_politic-n
oewn-commonwealth-n,oewn-democracy-n
oewn-commonwealth-n,oewn-republic-n
oewn-community-n,oewn-community_of_interests-n
oewn-community-n,oewn-residential_district-n
oewn-community-n,oewn-biotic_community-n
oewn-confluence-n,oewn-conflux-n
oewn-confluence-n,oewn-merging-n
oewn-confluence-n,oewn-concourse-n
oewn-core-n,oewn-nucleus-n
oewn-core-n,oewn-core_group-n
oewn-core-n,oewn-kernel-n
oewn-core-n,oewn-substance-n
oewn-core-n,oewn-essence-n
oewn-core-n,oewn-gist-n
oewn-core-n,oewn-heart-n
oewn-core-n,oewn-heart_and_soul-n
oewn-core-n,oewn-inwardness-n
oewn-core-n,oewn-marrow-n
oewn-core-n,oewn-meat-n
oewn-core-n,oewn-nub-n
oewn-core-n,oewn-pith-n
oewn-core-n,oewn-sum-n
oewn-core-n,oewn-nitty-gritty-n
oewn-core-n,oewn-burden-n
oewn-core-n,oewn-magnetic_core-n
oewn-corn_cob-n,oewn-corncob-n
oewn-corn_field-n,oewn-cornfield-n
oewn-corner-n,oewn-nook-n
oewn-corner-n,oewn-street_corner-n
oewn-corner-n,oewn-turning_point-n
oewn-corner-n,oewn-recess-n
oewn-corner-n,oewn-recession-n
oewn-corner-n,oewn-niche-n
oewn-corner-n,oewn-box-n
oewn-corner-n,oewn-quoin-n
oewn-country-n,oewn-state-n
oewn-country-n,oewn-nation-n
oewn-country-n,oewn-res_publica-n
oewn-country-n,oewn-body_politic-n
oewn-country-n,oewn-area-n
oewn-country_of_origin-n,oewn-fatherland-n
oewn-country_of_origin-n,oewn-homeland-n
oewn-country_of_origin-n,oewn-native_land-n
oewn-county_courthouse-n,oewn-county_seat-n
oewn-course-n,oewn-course_of_study-n
oewn-course-n,oewn-course_of_instruction-n
oewn-course-n,oewn-class-n
oewn-course-n,oewn-course_of_action-n
oewn-course-n,oewn-track-n
oewn-course-n,oewn-form-n
oewn-course-n,oewn-grade-n
oewn-course-n,oewn-row-n-1
oewn-cowtown-n,oewn-cow_town-n
oewn-cradle-n,oewn-rocker-n
oewn-crawl_space-n,oewn-crawlspace-n
oewn-crest-n,oewn-crown-n
oewn-crest-n,oewn-summit-n
oewn-crinion-n,oewn-trichion-n
oewn-crosscut-n,oewn-shortcut-n
oewn-crosscut-n,oewn-cutoff-n
oewn-crossing-n,oewn-ford-n
oewn-crossing-n,oewn-intersection-n
oewn-crossing-n,oewn-crossroad-n
oewn-crossing-n,oewn-crossway-n
oewn-crossing-n,oewn-carrefour-n
oewn-crossing-n,oewn-crosswalk-n
oewn-crossing-n,oewn-crossover-n
oewn-crossing-n,oewn-hybridization-n
oewn-crossing-n,oewn-hybridisation-n
oewn-crossing-n,oewn-crossbreeding-n
oewn-crossing-n,oewn-cross-n
oewn-crossing-n,oewn-interbreeding-n
oewn-crossing-n,oewn-hybridizing-n
oewn-crown-n,oewn-diadem-n
oewn-crown-n,oewn-treetop-n
oewn-crown-n,oewn-summit-n
oewn-crown-n,oewn-pennant-n
oewn-crown-n,oewn-pate-n-2
oewn-crown-n,oewn-poll-n-1
oewn-crown-n,oewn-crownwork-n
oewn-crown-n,oewn-jacket-n
oewn-crown-n,oewn-jacket_crown-n
oewn-crown-n,oewn-cap-n
oewn-culmination-n,oewn-apogee-n
oewn-culmination-n,oewn-climax-n
oewn-culmination-n,oewn-completion-n
oewn-culmination-n,oewn-closing-n
oewn-culmination-n,oewn-windup-n
oewn-culmination-n,oewn-mop_up-n
oewn-IA-n,oewn-Iowa-n
oewn-IA-n,oewn-Hawkeye_State-n
oewn-IA-n,oewn-Ia.-n
oewn-ID-n,oewn-Idaho-n
oewn-ID-n,oewn-Id.-n
oewn-ID-n,oewn-I.D.-n
oewn-IL-n,oewn-Illinois-n
oewn-IL-n,oewn-Ill.-n
oewn-IN-n,oewn-Indiana-n
oewn-IN-n,oewn-Hoosier_State-n
oewn-IN-n,oewn-Ind.-n
oewn-Ia.-n,oewn-Iowa-n
oewn-Ia.-n,oewn-Hawkeye_State-n
oewn-Iberia-n,oewn-Kingdom_of_Iberia-n
oewn-Iberia-n,oewn-Iberian_Peninsula-n
oewn-Id.-n,oewn-Idaho-n
oewn-Iles_Comores-n,oewn-Comoro_Islands-n
oewn-Iles_Marquises-n,oewn-Marquesas_Islands-n
oewn-Ilion-n,oewn-Troy-n
oewn-Ilion-n,oewn-Ilium-n
oewn-Ilium-n,oewn-Troy-n
oewn-Ill.-n,oewn-Illinois-n
oewn-Illinois-n,oewn-Illinois_language-n
oewn-Incheon-n,oewn-Inchon-n
oewn-Inchon-n,oewn-Battle_of_Inchon-n
oewn-Ind.-n,oewn-Indiana-n
oewn-Ind.-n,oewn-Hoosier_State-n
oewn-Independent_State_of_Papua_New_Guinea-n,oewn-Papua_New_Guinea-n
oewn-Independent_State_of_Samoa-n,oewn-Samoa-n
oewn-Independent_State_of_Samoa-n,oewn-Samoa_i_Sisifo-n
oewn-Indiana-n,oewn-Hoosier_State-n
oewn-Indiana-n,oewn-Robert_Indiana-n
oewn-Indochinese_peninsula-n,oewn-Indochina-n
oewn-Iowa-n,oewn-Ioway-n
oewn-Iowa-n,oewn-Hawkeye_State-n
oewn-Irak-n,oewn-Iraq-n
oewn-Irak-n,oewn-Al-Iraq-n
oewn-Iranian_capital-n,oewn-Teheran-n
oewn-Ireland-n,oewn-Irish_Republic-n
oewn-Ireland-n,oewn-Eire-n
oewn-Ireland-n,oewn-Hibernia-n
oewn-Ireland-n,oewn-Emerald_Isle-n
oewn-Irish_Republic-n,oewn-Eire-n
oewn-Irish_capital-n,oewn-Dublin-n
oewn-Islamic_Republic_of_Iran-n,oewn-Iran-n
oewn-Islamic_Republic_of_Mauritania-n,oewn-Mauritania-n
oewn-Islamic_Republic_of_Pakistan-n,oewn-Pakistan-n
oewn-Islamic_State_of_Afghanistan-n,oewn-Afghanistan-n
oewn-Isle_Royal_National_Park-n,oewn-Isle_Royale_National_Park-n
oewn-Isle_of_Man-n,oewn-Man-n
oewn-Isles_of_Scilly-n,oewn-Scilly_Islands-n
oewn-Isole_Egadi-n,oewn-Aegadian_Islands-n
oewn-Isole_Egadi-n,oewn-Egadi_Islands-n
oewn-Isole_Egadi-n,oewn-Aegadean_Isles-n
oewn-Isole_Egadi-n,oewn-Aegadean_Islands-n
oewn-Isole_Egadi-n,oewn-Aegates-n
oewn-Israel-n,oewn-State_of_Israel-n
oewn-Israel-n,oewn-Zion-n
oewn-Israel-n,oewn-Sion-n
oewn-Italia-n,oewn-Italy-n
oewn-Italia-n,oewn-Italian_Republic-n
oewn-Italian_Republic-n,oewn-Italy-n
oewn-Italian_capital-n,oewn-Eternal_City-n
oewn-Ithaca-n,oewn-Ithaki-n
oewn-Iwo_Jima-n,oewn-Battle_of_Iwo_Jima-n
oewn-Iwo_Jima-n,oewn-Iwo-n
oewn-Iwo_Jima-n,oewn-invasion_of_Iwo-n
oewn-imperium-n,oewn-empire-n
oewn-inferno-n,oewn-hell-n
oewn-inferno-n,oewn-hell_on_earth-n
oewn-inferno-n,oewn-hellhole-n
oewn-inferno-n,oewn-snake_pit-n
oewn-inferno-n,oewn-conflagration-n
oewn-inside-n,oewn-interior-n
oewn-irridenta-n,oewn-irredenta-n
oewn-isarithm-n,oewn-isogram-n
oewn-isarithm-n,oewn-isopleth-n
oewn-isoclinal-n,oewn-isoclinic_line-n
oewn-isogloss-n,oewn-heterogloss-n
oewn-isogonal_line-n,oewn-isogonic_line-n
oewn-isogonal_line-n,oewn-isogone-n
oewn-isogone-n,oewn-isogonic_line-n
oewn-isopiestic_line-n,oewn-isopieze-n
oewn-isopleth-n,oewn-isogram-n
oewn-itinerary-n,oewn-travel_guidebook-n
oewn-itinerary-n,oewn-travel_plan-n
oewn--ap-s_Gravenhage-n,oewn-The_Hague-n
oewn-VA-n,oewn-Virginia-n
oewn-VA-n,oewn-Va.-n
oewn-VA-n,oewn-Department_of_Veterans_Affairs-n
oewn-VI-n,oewn-six-n
oewn-VI-n,oewn-6-n
oewn-VI-n,oewn-sixer-n
oewn-VI-n,oewn-sise-n
oewn-VI-n,oewn-Captain_Hicks-n
oewn-VI-n,oewn-half_a_dozen-n
oewn-VI-n,oewn-sextet-n
oewn-VI-n,oewn-sestet-n
oewn-VI-n,oewn-sextuplet-n
oewn-VI-n,oewn-hexad-n
oewn-VI-n,oewn-United_States_Virgin_Islands-n
oewn-VI-n,oewn-American_Virgin_Islands-n
oewn-VT-n,oewn-Vermont-n
oewn-VT-n,oewn-Vt.-n
oewn-Va.-n,oewn-Virginia-n
oewn-Valenciennes-n,oewn-Valenciennes_lace-n
oewn-Valetta-n,oewn-Valletta-n
oewn-Valle_D-ap-Aosta-n,oewn-Aosta_Valley-n
oewn-Van_Allen_belt-n,oewn-Van_Allen_radiation_belt-n
oewn-Vancouver-n,oewn-George_Vancouver-n
oewn-Venetia-n,oewn-Veneto-n
oewn-Venetia-n,oewn-Venezia-Euganea-n
oewn-Venezia-n,oewn-Venice-n
oewn-Venezia-Euganea-n,oewn-Veneto-n
oewn-Versailles-n,oewn-Palace_of_Versailles-n
oewn-Vicksburg-n,oewn-siege_of_Vicksburg-n
oewn-Victoria-n,oewn-Queen_Victoria-n
oewn-Victoria-n,oewn-Victoria_Falls-n
oewn-Victoria_de_Durango-n,oewn-Durango_City-n
oewn-Vienne-n,oewn-Council_of_Vienne-n
oewn-Viet_Nam-n,oewn-Vietnam-n
oewn-Viet_Nam-n,oewn-Socialist_Republic_of_Vietnam-n
oewn-Viet_Nam-n,oewn-Annam-n
oewn-Vietnam-n,oewn-Socialist_Republic_of_Vietnam-n
oewn-Vietnam-n,oewn-Annam-n
oewn-Vietnam-n,oewn-Vietnam_War-n
oewn-Vila-n,oewn-Port_Vila-n
oewn-Villa_Hermosa-n,oewn-Villahermosa-n
oewn-Village-n,oewn-Greenwich_Village-n
oewn-Vilna-n,oewn-Vilnius-n
oewn-Vilna-n,oewn-Vilno-n
oewn-Vilno-n,oewn-Vilnius-n
oewn-Virgin-n,oewn-Virgo-n
oewn-Virgin-n,oewn-Virgo_the_Virgin-n
oewn-Virgo-n,oewn-Virgo_the_Virgin-n
oewn-Visayan_Islands-n,oewn-Visayas-n
oewn-Volcan_de_Colima-n,oewn-Colima-n
oewn-Volcan_de_Colima-n,oewn-Nevado_de_Colima-n
oewn-Vt.-n,oewn-Vermont-n
oewn-vacation_spot-n,oewn-resort_area-n
oewn-vacuity-n,oewn-vacuum-n
oewn-vacuity-n,oewn-inanity-n
oewn-vacuity-n,oewn-senselessness-n
oewn-vacuity-n,oewn-mindlessness-n
oewn-vacuity-n,oewn-pointlessness-n
oewn-vacuum-n,oewn-void-n
oewn-vacuum-n,oewn-vacancy-n
oewn-vacuum-n,oewn-emptiness-n
oewn-vacuum-n,oewn-vacuum_cleaner-n
oewn-vantage-n,oewn-advantage-n
oewn-vault_of_heaven-n,oewn-celestial_sphere-n
oewn-vault_of_heaven-n,oewn-sphere-n
oewn-vault_of_heaven-n,oewn-empyrean-n
oewn-vault_of_heaven-n,oewn-firmament-n
oewn-vault_of_heaven-n,oewn-heavens-n
oewn-veldt-n,oewn-veld-n
oewn-vernal_equinox-n,oewn-March_equinox-n
oewn-vernal_equinox-n,oewn-spring_equinox-n
oewn-vertex-n,oewn-apex-n
oewn-vertex-n,oewn-acme-n
oewn-view-n,oewn-perspective-n
oewn-view-n,oewn-aspect-n
oewn-view-n,oewn-prospect-n
oewn-view-n,oewn-scene-n
oewn-view-n,oewn-vista-n
oewn-view-n,oewn-panorama-n
oewn-view-n,oewn-survey-n
oewn-view-n,oewn-sight-n
oewn-view-n,oewn-eyeshot-n
oewn-view-n,oewn-opinion-n
oewn-view-n,oewn-sentiment-n
